farm_id,farm_type,acquisition_year,year,age,gross,gross_forestry,gross_soil,gross_biodiversity,gross_beef,gross_water,pdf_fee,expert_fee,supplier_costs,admin,operator_paid,operator_overflow,treasury_pretax,tax,net_to_treasury,cum_profit,land_fmv
F079,high,8,9,2,4654707.850276745,342027.9219746564,0.0,821141.4302431643,2533540.1627752325,957998.3352836916,698206.1775415117,232735.39251383726,1629147.7475968606,139641.23550830234,250000.0,215470.78502767452,1704977.297116233,426244.32427905826,1278732.9728371748,1278732.9728371748,15142400.0
F079,high,8,10,3,10398838.690483578,704577.5192677922,1761443.7981694806,2049569.0098869384,4175274.188253584,1707974.174905782,1559825.8035725367,519941.9345241789,3639593.541669252,311965.16071450734,250000.0,789883.8690483578,4117512.2500031027,1029378.0625007757,3088134.187502327,4366867.160339502,16338649.600000003
F080,high,8,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F080,high,8,9,2,4654707.850276745,342027.9219746564,0.0,821141.4302431643,2533540.1627752325,957998.3352836916,698206.1775415117,232735.39251383726,1629147.7475968606,139641.23550830234,250000.0,215470.78502767452,1704977.297116233,426244.32427905826,1278732.9728371748,1278732.9728371748,15142400.0
F080,high,8,10,3,10398838.690483578,704577.5192677922,1761443.7981694806,2049569.0098869384,4175274.188253584,1707974.174905782,1559825.8035725367,519941.9345241789,3639593.541669252,311965.16071450734,250000.0,789883.8690483578,4117512.2500031027,1029378.0625007757,3088134.187502327,4366867.160339502,16338649.600000003
F081,medium,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F081,medium,9,10,2,3285589.789132684,234859.17308926408,0.0,512392.2524717346,1826682.457360943,711655.9062107425,492838.4683699026,164279.4894566342,1149956.4261964394,98567.69367398051,250000.0,78558.97891326842,1129947.7114357273,282486.9278589318,847460.7835767955,847460.7835767955,15142400.0
F082,medium,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F082,medium,9,10,2,3285589.789132684,234859.17308926408,0.0,512392.2524717346,1826682.457360943,711655.9062107425,492838.4683699026,164279.4894566342,1149956.4261964394,98567.69367398051,250000.0,78558.97891326842,1129947.7114357273,282486.9278589318,847460.7835767955,847460.7835767955,15142400.0
F083,medium,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F083,medium,9,10,2,3285589.789132684,234859.17308926408,0.0,512392.2524717346,1826682.457360943,711655.9062107425,492838.4683699026,164279.4894566342,1149956.4261964394,98567.69367398051,250000.0,78558.97891326842,1129947.7114357273,282486.9278589318,847460.7835767955,847460.7835767955,15142400.0
F084,medium,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F084,medium,9,10,2,3285589.789132684,234859.17308926408,0.0,512392.2524717346,1826682.457360943,711655.9062107425,492838.4683699026,164279.4894566342,1149956.4261964394,98567.69367398051,250000.0,78558.97891326842,1129947.7114357273,282486.9278589318,847460.7835767955,847460.7835767955,15142400.0
F085,medium,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F085,medium,9,10,2,3285589.789132684,234859.17308926408,0.0,512392.2524717346,1826682.457360943,711655.9062107425,492838.4683699026,164279.4894566342,1149956.4261964394,98567.69367398051,250000.0,78558.97891326842,1129947.7114357273,282486.9278589318,847460.7835767955,847460.7835767955,15142400.0
F086,medium,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F086,medium,9,10,2,3285589.789132684,234859.17308926408,0.0,512392.2524717346,1826682.457360943,711655.9062107425,492838.4683699026,164279.4894566342,1149956.4261964394,98567.69367398051,250000.0,78558.97891326842,1129947.7114357273,282486.9278589318,847460.7835767955,847460.7835767955,15142400.0
F087,medium,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F087,medium,9,10,2,3285589.789132684,234859.17308926408,0.0,512392.2524717346,1826682.457360943,711655.9062107425,492838.4683699026,164279.4894566342,1149956.4261964394,98567.69367398051,250000.0,78558.97891326842,1129947.7114357273,282486.9278589318,847460.7835767955,847460.7835767955,15142400.0
F088,high,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F088,high,9,10,2,4812140.483440316,352288.7596338961,0.0,853987.0874528909,2609546.36765849,996318.2686950396,721821.0725160474,240607.02417201584,1684249.1692041105,144364.21450320948,250000.0,231214.04834403167,1771099.0030449328,442774.7507612332,1328324.2522836996,1328324.2522836996,15142400.0
F089,high,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F089,high,9,10,2,4812140.483440316,352288.7596338961,0.0,853987.0874528909,2609546.36765849,996318.2686950396,721821.0725160474,240607.02417201584,1684249.1692041105,144364.21450320948,250000.0,231214.04834403167,1771099.0030449328,442774.7507612332,1328324.2522836996,1328324.2522836996,15142400.0
F090,high,9,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F090,high,9,10,2,4812140.483440316,352288.7596338961,0.0,853987.0874528909,2609546.36765849,996318.2686950396,721821.0725160474,240607.02417201584,1684249.1692041105,144364.21450320948,250000.0,231214.04834403167,1771099.0030449328,442774.7507612332,1328324.2522836996,1328324.2522836996,15142400.0
F091,medium,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F092,medium,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F093,medium,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F094,medium,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F095,medium,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F096,medium,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F097,medium,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F098,high,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F099,high,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F100,high,10,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
